"pd","RP","vol","rfreal","rfnom","mudelta"
3.3385597427989357,0.05617331615298121,0.11736233930668029,0.014817294264600756,0.04784781994108266,0.03324360139654965
3.311414417176657,0.0561710804861743,0.11736189701196213,0.012895130022341285,0.04952926320212179,0.029397965723099648
3.3004111160255016,0.05610322327577988,0.11725840443109872,0.011589098200515567,0.04808950042004237,0.026784493020963217
3.301353469659596,0.05618043194462221,0.11731820257910118,0.011659911343666386,0.04802755551454149,0.026948485813076573
3.3300803262578196,0.05637574004009134,0.11746822675145181,0.013694854284075953,0.04624745732182475,0.031075546382174787
3.333222467240551,0.05644740643702106,0.11752953543509026,0.013981339076841529,0.04630013033200933,0.031667164861506836
3.305584034142474,0.056369943336975294,0.11747078559134747,0.012031062681102439,0.04800616513938064,0.027743561975183594
3.3331917020665465,0.056515453157250824,0.11758214450899389,0.013981339076841582,0.04630013033200928,0.03168686147143882
3.3388368996816133,0.05660762187399461,0.11755886231510312,0.013364514771215415,0.04204031474788192,0.030514156267171674
3.312014114753207,0.056463546844875506,0.11744825437728597,0.011483031338931072,0.043686171833565976,0.02670896279074171
3.3396369500969096,0.056706163465639677,0.11763487852875877,0.013419149617109749,0.04199252206116595,0.030652010312032643
3.246240214926577,0.056200457011998176,0.11707661708582216,0.005014970987371779,0.040605916090074586,0.013757051681660179
3.2737181330614034,0.05660547410590983,0.11738929246908672,0.00694408701417038,0.038918391646684584,0.01773325061683253
3.2481250947398483,0.0561716950420534,0.11705435839830301,0.005149163043225737,0.04048852948853454,0.014017098830191407
3.2465569447699214,0.05624554507912064,0.11710091039284598,0.004921451039658452,0.04013635733072485,0.01358696521716267
3.273893156684924,0.05684445221097031,0.11756288745140396,0.006829860946619828,0.03846694588980213,0.017578113429816647
3.3014773440920204,0.05754462241282691,0.11810063927124383,0.008731467238762105,0.036803486017448206,0.02158512107525703
3.345787154531604,0.058065213273912106,0.11856635609945121,0.012554299265012153,0.03698832460229405,0.02935764521438433
3.3729331146273753,0.058721292610231145,0.11906621852327708,0.014396788143650077,0.03537657861284438,0.03323354959862144
3.3728366663658536,0.0586434984792779,0.11900705940521625,0.014396788143650075,0.03537657861284438,0.03321093929761326
3.3884104639354384,0.058406983085001814,0.11889386770082061,0.01625325307162452,0.03723304354081882,0.03683060610386922
3.3889182560265803,0.05835189187993886,0.11885186734008718,0.016292247625270942,0.03719893244458444,0.036892607128111876
3.4159270721621424,0.05879041391913397,0.1191855194408895,0.018134736503908813,0.03558718645513481,0.0407052395154386
3.454658162215729,0.05911113724296916,0.11947500391860677,0.02131230207868105,0.03520141423934805,0.04713687318639939
3.481870407541577,0.05956486715591204,0.11981858850563812,0.02315479095731892,0.033589668249898424,0.05095387391007747
3.5373506402521877,0.06072486204713875,0.12069270396933132,0.02687187917052307,0.030338087147009307,0.05872540855906513
3.5509956587476106,0.06030505735350839,0.1204363208363248,0.02852176194167611,0.031975996809763846,0.06188133962366396
3.5507706356809416,0.06018677359224274,0.12034726553825455,0.02852176194167611,0.03197599680976385,0.061847007159050116
3.5232182111355748,0.059538753939404006,0.11985809434573734,0.02668561555021115,0.03358219460927181,0.05798638499827367
3.512131064620151,0.05964297346331556,0.11988961090027288,0.025384916241891646,0.032257795529653924,0.05543266957038556
3.484812634886683,0.05909540532357127,0.11947491667481085,0.023542427363253765,0.03386954151910356,0.05158847666914525
3.457945694106556,0.05861756147374766,0.1191118897355484,0.021718835843451467,0.03546475674808697,0.0478023158052349
3.422576994350477,0.05831830905611403,0.11884679346803598,0.018868706008295197,0.036021785234544794,0.042028531112456406
3.4493240993959327,0.058589367539739215,0.119053256509245,0.020711194886933064,0.03441003924509516,0.04579247792798524
3.422443795164077,0.05820614104524525,0.11876123152663053,0.018868706008295197,0.036021785234544794,0.041995967373044736
3.488827095026055,0.05864297772450401,0.11914954368051466,0.024070948866764304,0.03436263490331211,0.05250747542138336
3.435476543935923,0.05797693563171338,0.11864186455759426,0.020411081739377415,0.03756416096562692,0.04499387839154784
3.435437023065115,0.05793601901352682,0.11861057946700838,0.020411081739377418,0.03756416096562692,0.04498201023961467
3.418038884309884,0.05808622391818442,0.1186501285476619,0.01835595947440332,0.03545039283370352,0.04094281468648202
3.4179948935537405,0.05805159678601415,0.11862368482862364,0.018355959474403317,0.03545039283370352,0.04093275926733084
3.4184058071421326,0.05802609918694719,0.11860420977814626,0.01838702800107438,0.03542321515364218,0.04098749618208376
3.4392235932675326,0.05852029562982439,0.11895681516440008,0.019535624808450034,0.03314127686422864,0.04343737896423987
3.439177035447284,0.058491815707686245,0.11893513578520716,0.01953562480845003,0.03314127686422863,0.04342910344449368
3.4659027913464375,0.058999739001204546,0.11932151522833245,0.02135921632825232,0.031546061635245225,0.04722402382059478
3.4141035868695893,0.058903132917535746,0.11914157166928235,0.01659251391938458,0.03010623308610748,0.03770161087417449
3.4140850702570167,0.05889414595321313,0.11913475280292826,0.01659251391938458,0.03010623308610748,0.03769899518176134
3.4140687198353805,0.0588862104282604,0.11912873138742303,0.016592513919384582,0.030106233086107485,0.037696685517081996
3.3843591206075683,0.058253822299862514,0.11863503498138157,0.014433306693824244,0.03135418418216135,0.03319867723445927
3.4113267925864275,0.05904049870183606,0.11923369475655583,0.016250684942573257,0.029764404109296157,0.03706239452290848
3.4112932438124517,0.05902457921293749,0.11922162723039066,0.016250684942573257,0.029764404109296157,0.037057760183927604
3.4474311241292237,0.05952200340134731,0.11963723762861773,0.01914763976586739,0.02926576993145199,0.04298223495425441
3.4473897941451273,0.05950331527418122,0.11962311439631475,0.01914763976586739,0.02926576993145199,0.04297679643319422
3.4742986793608344,0.06023573026784029,0.12017618671886889,0.020952717630661262,0.027686749812005383,0.04680008105273304
3.4325455288023425,0.058466437792320275,0.11888366591335864,0.018729833541712905,0.032152853873853506,0.04182196681783441
3.4591229931448337,0.059240957443240705,0.11947225545351603,0.020510803476738452,0.03059492254336435,0.04560917604829841
3.432710648443987,0.05855939733044574,0.11895440956939066,0.018729833541712964,0.032152853873853464,0.04184899184810742
3.4978396266876204,0.059686584619101826,0.11985869834513337,0.023696754778606527,0.030385742929402937,0.052092630931570884
3.4977407420298388,0.05963933007689621,0.1198230059937236,0.023696754778606527,0.030385742929402937,0.05207889603651486
3.4976378227495664,0.059590150654219576,0.11978584824520347,0.023696754778606527,0.030385742929402937,0.052064601740100636
3.5065947198846303,0.05935827368149776,0.11964828429570955,0.024756958554161795,0.031445946704958205,0.05410367133225677
3.4801900321898533,0.05870392031321188,0.11915155581260209,0.022981915318729063,0.03299869356220026,0.05036337533924354
3.4801600385232727,0.058686197292497966,0.11913807941987735,0.022981915318729066,0.03299869356220027,0.05035822852871304
3.4525412666902944,0.058197050234692384,0.11875847625455899,0.0210218432995676,0.034355374169032595,0.04629836008557754
3.4525276400754077,0.05818775381208128,0.11875138306554356,0.0210218432995676,0.034355374169032595,0.04629566080549665
3.4525234928182087,0.05818492447633108,0.11874922419096415,0.0210218432995676,0.0343553741690326,0.046294839289104536
3.4804450210020743,0.05867870271009947,0.11913154777200691,0.02299396403969566,0.03294429489286378,0.05038046013783762
3.45427240945087,0.058147845118092685,0.118726934695003,0.021212994104670126,0.03450222622335292,0.046664182567201784
3.4546028594257985,0.05814523908475801,0.11872494707790184,0.021236466568314488,0.03448169331833519,0.046710373696905894
3.445607319335882,0.058271676937263706,0.1187839364785754,0.02018958646487102,0.03343481321489172,0.04466703981903519
3.4455959620779995,0.05826456768090099,0.11877851592005358,0.02018958646487102,0.033434813214891716,0.04466497458615718
3.445584619834213,0.05825746790258686,0.11877310233665615,0.020189586464871016,0.033434813214891716,0.044662912108487524
3.445371270263368,0.05825430462082584,0.11876984528600242,0.02016592484812597,0.03341115159814667,0.044614979411460726
3.4713743753746473,0.05876204917933574,0.11915668661233111,0.021940968083558686,0.03185840474090463,0.04831271828282803
3.445689758732221,0.058246805407969865,0.11876413045205197,0.020189242371243907,0.03339075422977991,0.04465943793900781
3.471982862436685,0.05873893668790852,0.11914075204630045,0.022004014567873816,0.031888773800415944,0.04843149911396827
3.4719558761684404,0.058724353080417964,0.11912966822332366,0.022004014567873816,0.031888773800415944,0.04842726156030594
3.4463672444639455,0.05821398847901532,0.11874073500257977,0.02025802282886731,0.033416107406378515,0.04478687116567048
3.4593859550436035,0.05803169328894785,0.11865445994736698,0.021757796276123734,0.034872738353951736,0.047714159919717364
3.459380866371005,0.058028044312629264,0.11865167243689335,0.021757796276123738,0.034872738353951736,0.047713100778963694
3.4849832592822505,0.058420136302377634,0.11895092352543335,0.023515293747504863,0.03333533992848036,0.05134212085925601
3.4549431445434005,0.05807063620926394,0.11866446481730802,0.0212302015630502,0.034302283130403004,0.04667748570706453
3.4549309598192623,0.058062383287957126,0.11865816261712452,0.0212302015630502,0.034302283130403004,0.04667508950674633
3.4298147020443026,0.05768525529557346,0.11836970584550902,0.019501188703897394,0.0358147641954212,0.04310736494193679
3.441552424137218,0.05756781690759216,0.11832887339364768,0.02086600837308244,0.03717958386460624,0.04578505368460714
3.4415525053874143,0.0575678957324823,0.11832893381557653,0.020866008373082442,0.03717958386460624,0.04578507654810375
3.466987838229052,0.057908368960783003,0.1185894806415252,0.02261773408539719,0.03564723437573099,0.049387581097543876
3.466927610307786,0.057902778762801185,0.11858498719160282,0.02261165755666733,0.035641157847001136,0.0493738858464057
3.4669194837716253,0.05789645741464674,0.11858015319413649,0.022611657556667334,0.035641157847001136,0.04937205186007859
3.4672395751568685,0.057894812133152423,0.118578894436865,0.022634222917530283,0.03562141844434148,0.049416708616927804
3.472734266117871,0.05783447586613419,0.1185544237246895,0.023258454868751333,0.03620361946078834,0.050639781770738336
3.497768307270292,0.058198342995238135,0.11883241864524784,0.024976330749753875,0.03470088064174862,0.05418134244266076
3.472725047641391,0.05782683003261641,0.11854857343443222,0.023258454868751388,0.03620361946078829,0.05063756425433217
3.488997140624622,0.05832387999301619,0.1188906042292023,0.02394674358774212,0.03363987279340171,0.05217231859276057
3.464015143873263,0.0579136446456867,0.11857730973035888,0.022234382566567727,0.03513778740247553,0.04862832231168051
3.489188921943314,0.058295951277506135,0.11886931230424758,0.023963395425720554,0.03362530633745731,0.052197517227825035
3.5038659797477063,0.058071995207854214,0.11875977430562495,0.0256713891359502,0.03533330004768696,0.055526133948544776
3.5038451462815465,0.05805672684204892,0.11874810994741405,0.0256713891359502,0.035333300047686964,0.05552170625188737
3.479039173290116,0.05775602087049494,0.11851826150088238,0.023964507679410378,0.03682642132181798,0.05202046120653922
3.4565197490816666,0.05749318313354885,0.11832608828327643,0.022510855695239272,0.038562564705746975,0.049033374633356316
3.4565128860500995,0.0574849468725189,0.11831976949710742,0.022510855695239272,0.038562564705746975,0.04903098762972383
3.4324814170312528,0.057294951785449556,0.11817433236012626,0.02084760402958628,0.04001752013730618,0.04564905044757017
3.470022650004497,0.05741899698659643,0.11832295985650455,0.024045114088747765,0.03999441549642547,0.052060935038655706
3.445190046276578,0.0572580748343156,0.1181999689296209,0.022327238207745206,0.04149715431546521,0.04857813392250346
3.4700133439804106,0.05740413061034196,0.11831154476793992,0.024045114088747658,0.03999441549642556,0.05205663004939444
3.45939421417193,0.05724367422982059,0.1182475214209525,0.023958792289971866,0.04306765398801827,0.051815943637249555
3.484152667210323,0.05735738262499569,0.11833409275179606,0.025671153311146257,0.04156973937894446,0.05527408197673402
3.459860829564635,0.05724034467928884,0.11824494339645658,0.02399115192234142,0.043039346893035825,0.051879710009241214
3.4750836081736773,0.057284804102732734,0.11834446357584183,0.025762396152595866,0.04481059112329027,0.055411555044938235
3.4268148748572185,0.05732570071698441,0.1183783655419762,0.022418184571144084,0.047735992555433884,0.048733675484854196
3.427431872937889,0.05731928529876435,0.1183733960628947,0.022460790106531552,0.04769872269639416,0.048817050418615573
3.3959300967299066,0.05731492927256092,0.11833533328110006,0.019881721960251293,0.04814105927465429,0.043669951198538254
3.395933398190212,0.05731010040492667,0.1183316182990469,0.019881721960251293,0.04814105927465429,0.043668555809601106
3.4209812023161663,0.05719376613912361,0.11824077294016756,0.021619557887384372,0.046620860092801475,0.04711127876199801
3.3946594986978775,0.05729465571788084,0.11830828408875324,0.019669787276596497,0.0477527560194217,0.04324435259482171
3.3474404622417158,0.05767462277515628,0.11860306193140943,0.01639738437468347,0.05061534168502467,0.036807998114160384
3.347459246446791,0.057657480178222344,0.11858990114550629,0.01639738437468347,0.05061534168502467,0.03680304513082208
3.3220323152941655,0.05783713063540432,0.11871680340719848,0.014498800135824426,0.051654777023915424,0.03306157486277379
3.3220570416406714,0.057817670926027784,0.11870187837512491,0.014498800135824426,0.051654777023915424,0.03305595222791203
3.3463690020096095,0.057503613079286246,0.11845921963145417,0.016178801524629256,0.05018516950982406,0.036325932928816286
3.3439930473339556,0.05745916670845016,0.1184146004922398,0.015898651866725712,0.04990501985192052,0.03575655686664213
3.3921202640157206,0.05717197783515571,0.1181910355745996,0.0192428634481775,0.0469796184197769,0.04236327780146254
3.392775910025744,0.05716651686048402,0.11818679877350925,0.01928832173833469,0.04693985306884449,0.04245263235991696
3.4051731411780124,0.05706913216475825,0.11805890600097987,0.019582888042080266,0.044048940196486766,0.0430328413215908
3.382058167882584,0.05702202271694404,0.11802354609496925,0.0179738370481506,0.0454564827419828,0.03980058566836381
3.3826967878280163,0.057029534491123385,0.11802930575171772,0.01801846742930048,0.04541744161741488,0.039892034800242226
3.381176576779276,0.05702312310352868,0.11801507315249433,0.01781130454965279,0.04512711519661569,0.03947920586430112
3.4052839855067694,0.05711958625241381,0.11808842188193835,0.01948908742984735,0.04365944835766035,0.042863222330359066
3.382434139589213,0.057044642901961345,0.11803159745212104,0.017899220380964587,0.04505020944691549,0.03966129382272256
3.4018721946168227,0.05710615402643602,0.11805867698688177,0.01903864967906584,0.04306382926605594,0.04196546633479392
3.3791597408212284,0.05701638846903896,0.11799036665872178,0.017458204078373497,0.0444463487960204,0.03877810890714983
3.356561277516348,0.05698917197211069,0.11797030324609657,0.01588242745228348,0.04582478406736198,0.03561817060994548
3.321637367693283,0.057247310895738576,0.11821479643110733,0.013918169309679509,0.04974289582782461,0.031747524244397266
3.2992779402523293,0.05739627843248282,0.11833072089426847,0.012356235543513753,0.05110922184074725,0.02866609246283358
3.3001526161131443,0.057393561691637784,0.1183285780389746,0.012417679805390274,0.05105547251080428,0.028788221017175805
3.3072153907425803,0.057500382833741155,0.11843785716584251,0.013206599399719979,0.05172988139605538,0.030387154300287794
3.3080815200140483,0.05749601858422278,0.11843444707603411,0.013267318392093042,0.05167676650696414,0.030507357122378592
3.2866820617054247,0.05783323376550209,0.11869477099594998,0.011788284548479208,0.05297057451489481,0.027646085253419383
3.2616629570846007,0.058094960491715746,0.11887992963907001,0.009873022658029166,0.05380395188375597,0.023896633076135182
3.262670930427976,0.058068080677943196,0.1188592758680464,0.009941461381045019,0.05374408403943801,0.02402577387250051
3.2636709299833644,0.058042553746609084,0.11883965553034492,0.010009501434712199,0.053684564937373704,0.02415450801147566
3.2348276425149916,0.05817444133038339,0.11890645157924763,0.007616767209434456,0.05400189379036936,0.019419411717560578
3.2358864687860853,0.058142786391666486,0.11888215297017159,0.007688300912792049,0.05393931856354775,0.019553359969155193
3.2369369873102203,0.05811249271734612,0.11885889232468588,0.007759422098250484,0.053877104193216084,0.019686876422229313
3.2662048990209422,0.05784064736833447,0.11867383750781677,0.010058190765136633,0.053106444333650235,0.02419756571807942
3.245528972047286,0.058208199730534343,0.11895683130372561,0.008631881421641917,0.05435413075973692,0.02145053171639902
3.203333225475097,0.05909458899367439,0.11963637900346755,0.0057380467621354035,0.056885557929076506,0.015917614598941837
3.175185781582743,0.059314345551064435,0.11976954587321717,0.003407681292081851,0.05716885818353425,0.011332669282300326
3.1764472002096458,0.05925151713602213,0.11972170414678181,0.003488612093072333,0.057098062698453335,0.011476409393780099
3.178874255361125,0.05916063886507655,0.11965242090325655,0.00364911063334852,0.05695766408785553,0.011771215901985807
3.1780470051903826,0.05898131863702333,0.11950112073134345,0.00342097238732428,0.05643198835382788,0.011268526325257308
3.157736082408386,0.05959971547935455,0.11997260078593429,0.002056089697881224,0.05762594085269202,0.00871687683906476
3.1590319510774973,0.059530356627265524,0.1199198889391257,0.0021382397057442878,0.05755407884731349,0.008861165687595512
3.1462152142326287,0.05897765551724072,0.11942952634433208,0.0004496776876399874,0.05556004039815869,0.005349916443105146
3.1262350870085873,0.059584348671585505,0.11989189143631948,-0.0008938236296311339,0.056735289207005164,0.002837843892382952
3.1063989672060743,0.060173807917214425,0.12033956865196468,-0.0022264089211514026,0.0579009890514434,0.00034258160845564156
3.096953865584126,0.05972121270346204,0.1199462911496811,-0.0034765996244713847,0.05648686514308562,-0.0022700542647895033
3.09966730988514,0.05958062155426746,0.11983956258813826,-0.0033031387724010465,0.056335127547330055,-0.0019637593625721345
3.1242949145825567,0.058779788028961694,0.11922918749581125,-0.0016519371734449624,0.05489071310024924,0.0011075026427562473
3.0990559256266397,0.05900905724565515,0.11937152659046703,-0.003765569231758633,0.05507493079117457,-0.0030416546778306713
3.100356790927963,0.058940054318686215,0.11931893686049712,-0.0036818263946292694,0.05500167543346073,-0.0028941215338885856
3.102859255986674,0.05884323672331158,0.1192450637766108,-0.0035156746382911455,0.05485633158361566,-0.002589792658976589
3.106793100063282,0.05879051687041394,0.11921143743733738,-0.0031733753618334044,0.054890425592927596,-0.0019228447124434306
3.1488513691319953,0.05785283511526505,0.11849236409017419,-0.0002823113736877651,0.052361422111733835,0.003588834457297546
3.1302577249344203,0.05818712646036293,0.11874938337120797,-0.0015710290819904854,0.053488748101036515,0.001107732450922841
3.1119414235716336,0.05770401273911518,0.11828738863911618,-0.003885680676345057,0.050886808977772945,-0.0036280358839992782
3.114139871622325,0.05765342336476665,0.11824848598607639,-0.00373403272536124,0.05075415255870836,-0.0033393621905013077
3.1163143327348632,0.05760375232961412,0.11821027786070334,-0.0035839513287884584,0.05062286650763814,-0.0030535563047903586
3.157404330968061,0.05778102747133268,0.11843818723863127,0.0003327903666867863,0.051890600031536595,0.00479797034189218
3.178421414542146,0.0576270764130289,0.1183189531120427,0.0018090524739427967,0.0505992166433745,0.007706441244204609
3.199266330343953,0.05754012334185687,0.1182511482372061,0.0032738892452674907,0.04931782774667389,0.010611444257546468
3.2363675259346905,0.05745997268837517,0.11817277612190819,0.005707867728457421,0.046425960747242125,0.015462573112326905
3.2182488614345592,0.05743438175909249,0.11815388095677823,0.004437789274857544,0.047536981756709146,0.012914589468349447
3.2011427374175985,0.057473414016568254,0.1181846228967064,0.003238371368167098,0.0485861913466262,0.010526670010353248
3.221104133658696,0.05732042364352159,0.11806395045730914,0.004607889987115586,0.047274336306018384,0.013222638530237543
3.202386500626707,0.05743296473350894,0.11815123446023536,0.003298932275015966,0.048419367555485364,0.01063692201151882
3.2414674808036312,0.05709868685637158,0.1178926236856249,0.006027326970671291,0.0460326615843703,0.015997656363692582
3.254543950339527,0.0569305973491978,0.11773210768627933,0.00660354168940498,0.043967788434272785,0.017112761223354825
3.2930790054089476,0.05686440609233843,0.11768023406917244,0.009304306953027043,0.04160525174134804,0.022495717219359453
3.2942948281810334,0.05686560835562438,0.11768113790202196,0.009389509909544997,0.0415307191213419,0.02266649023620175
3.3055370298204663,0.05687695055267815,0.11773770381253912,0.010705866397649557,0.042847075609446464,0.025285169228955726
3.2876824194464724,0.05677420693133131,0.1176589939613149,0.009455061074860318,0.04394123714602962,0.02275344484339383
3.2883260204708877,0.0567845112356945,0.1176669207756876,0.009500266380196873,0.04390169309752937,0.02284685527028619
3.3055362776822474,0.056887947986263794,0.11781771945968632,0.011485971779132582,0.045803064703261884,0.026822580184044736
3.325112551363692,0.05691162191777852,0.11783524688737278,0.012855953463865859,0.04460465177844646,0.029569814803349095
3.363439496244129,0.057004341890871224,0.11790548698732194,0.015531293768946488,0.04226435596601559,0.03494810257775037
3.347721481950639,0.05697184747654915,0.11788978332959199,0.014532143799169913,0.043589878278712815,0.03293687185411223
3.348258156127831,0.05697145098995332,0.11788946091802881,0.014569587202365213,0.043557124075617716,0.0330116543316948
3.330081653553374,0.05698579608422391,0.11790112260002267,0.013301096711555598,0.0446667559897755,0.030478461164651485
3.3228888734779143,0.057110283193845215,0.11804225169451112,0.013288998644731655,0.04694602164820796,0.030473839053859496
3.304826422977161,0.057205705250438645,0.11811655913745396,0.012029493927290002,0.048047793116446205,0.027982004102327568
3.324127476867437,0.057092807690749356,0.11802874001829396,0.013374912622793425,0.046870867050975824,0.03064063807549041
3.3250876105961518,0.05746651543729327,0.11839993992081113,0.014350470195917522,0.050196601969053525,0.03266953573817827
3.3084215558921812,0.05767501720342225,0.1185611142690688,0.01319662241291879,0.051205948379903186,0.030421625610752602
3.2551379670960188,0.058624428501706495,0.11929141553928232,0.009536203205602799,0.0544079573827784,0.023373509380620203
3.222812451534034,0.05948506936058364,0.11996225556761826,0.0074846957355953255,0.05684841885393143,0.01951319440392045
3.1877929381305274,0.06033252694395796,0.12060685567608245,0.00511083653597722,0.05892498934988532,0.015008992407393146
3.152662450825776,0.06135444090182656,0.12137929630319297,0.0027588052541523012,0.060982465533049,0.010598742177032897
3.1583202429400115,0.06004922087793264,0.12032418387390813,0.0022778031406398593,0.05797665326363766,0.009286163543675036
3.028741769949143,0.0655510456772978,0.12442756816406193,-0.005997246099109142,0.06521538212615526,-0.005678531639652595
3.0312074227357786,0.06516625681694783,0.12414566462735034,-0.005910151440083047,0.06513919470976684,-0.0056155120506227035
2.997959854176689,0.06660714082987737,0.12520534018497675,-0.007975884177275306,0.06714474629083308,-0.009333597004600888
2.9631634754591927,0.0679796288077834,0.1262030760191356,-0.010214096911154854,0.06910265791743264,-0.013414962494408905
2.928623846253896,0.06939165975174853,0.12722146892190814,-0.01243249008430195,0.07104323207302024,-0.01744531916245652
2.8588496696076913,0.0705233905518316,0.12794230517854308,-0.018086842857150856,0.07165944499912465,-0.028393172274848236
2.8105696610777633,0.07267193977185059,0.12946622233857327,-0.02116764326974454,0.07435442338779395,-0.03393559938480541
2.7839034588487372,0.07368618285907487,0.13018016747720015,-0.022955033509028132,0.07591797097993816,-0.03721839623257407
2.8037896784571616,0.07142508183618623,0.12855425620792071,-0.022336947271541847,0.07380691328136055,-0.03662181662934595
2.7564385839190617,0.07382872383969538,0.13024865344027167,-0.025305505106850458,0.07640370571847153,-0.04186569134726212
2.7462458137729278,0.07410980168316658,0.13044611838651132,-0.02604495656761164,0.07705055245936235,-0.043263838244544925
2.678086610866063,0.07544643469541322,0.13128316171528606,-0.03156630992943844,0.07739943721334856,-0.05388284401832265
2.734456302140087,0.071383539165595,0.1284354974928823,-0.028459261211144088,0.07468149770836892,-0.048843172817094035
2.6483960938872837,0.07655779172734184,0.13205374152369745,-0.03364056507889766,0.07921392437633634,-0.05771105427473765
2.6306093327011784,0.07546482250572233,0.13123476659971994,-0.03580722510572407,0.07806955558359392,-0.06233455536654435
2.6222102597099006,0.07562048499521444,0.13134357325618495,-0.036468593053783936,0.07864809754940706,-0.06361265598937878
2.6139979728371054,0.0757759274895276,0.13145211948113278,-0.03712056866372692,0.07921842342042207,-0.06487202676513042
2.636960817484286,0.07140958400692726,0.12828811613299018,-0.03727785400443308,0.07428655362328793,-0.0664070038314205
2.6801505454448926,0.06918271376452433,0.1266999628066882,-0.03453344133084337,0.07188583567522462,-0.06156254531041787
2.751180021945594,0.06625961496083345,0.12458357634763971,-0.02982380685682661,0.06776600919307949,-0.05298866143138782
2.7545841123411168,0.06580527784741975,0.12424817421141668,-0.029719779563855693,0.0674825483925067,-0.052910777037829634
2.8079661387403805,0.06399254958375944,0.1229136486123724,-0.026110015058241613,0.06432485038290878,-0.046215373317805106
2.814249018227608,0.06359378871751782,0.12261872033068141,-0.025733383731865532,0.06399538623426407,-0.0455776431051199
2.8012895716705746,0.06453998969052031,0.12336577180257718,-0.0261106475955045,0.06661983665621919,-0.046076538246096185
2.881454330127414,0.06199035253680838,0.1214698715933575,-0.020654358849999062,0.06184686266174443,-0.03590069307031747
2.931531863380632,0.06059655763102438,0.12042105030658208,-0.017230509560033254,0.05885179689740614,-0.029455760855887067
2.971477573982359,0.059923941351586844,0.11993965030178161,-0.014155333487039108,0.05757351781878709,-0.02351010610823316
2.97581923027043,0.05974864867059448,0.11980673613338408,-0.013868497398487912,0.0573226034601107,-0.022987156839742007
3.0074959105053694,0.0591308326283646,0.11933608238744162,-0.011667224792174602,0.055397005788371305,-0.018762922330485987
