date,RP1,RP2,RP3,RP6,RP12
3/17/2000,0.043765714,0.041488801,0.045716368,0.050409252,0.057760136
3/20/2000,0.044847456,0.042342566,0.047320833,0.050562535,0.040840844
3/21/2000,0.041453731,0.037856466,0.043053285,0.048563684,0.037869736
3/22/2000,0.040019885,0.038258037,0.044347104,0.049734392,0.038314829
3/23/2000,0.041897436,0.039692818,0.048761126,0.051941167,0.037478288
3/24/2000,0.046341936,0.049795342,0.054494435,0.057339114,0.039308113
3/27/2000,0.052216926,0.05492583,0.057147776,0.059428681,0.042003805
3/28/2000,0.05273921,0.055991882,0.057951408,0.057962454,0.051961124
3/29/2000,0.049990419,0.052877827,0.054650476,0.056020045,0.051270448
3/30/2000,0.054166104,0.053976151,0.054326151,0.05781281,0.051528891
3/31/2000,0.051818708,0.053487269,0.054098265,0.058758935,0.051979065
4/3/2000,0.04972434,0.052086659,0.053332067,0.055448356,0.051064898
4/4/2000,0.0620038,0.060373462,0.060505604,0.065779482,0.056830881
4/5/2000,0.065721054,0.061550603,0.060589651,0.062219914,0.055730545
4/6/2000,0.058885757,0.056769245,0.055449188,0.055672392,0.051986704
4/7/2000,0.05085562,0.05071049,0.050942256,0.053074489,0.049988094
4/10/2000,0.056506552,0.054870176,0.054064424,0.054784872,0.051276357
4/11/2000,0.060923902,0.05805744,0.056426688,0.056277353,0.051822597
4/12/2000,0.069258302,0.063365975,0.061516132,0.062129142,0.055509285
4/13/2000,0.076057001,0.068607865,0.065854731,0.064026466,0.058284278
4/14/2000,0.099419702,0.086081493,0.07833897,0.066175401,0.062740484
4/17/2000,0.073727762,0.068791991,0.065909037,0.060566172,0.058146834
4/18/2000,0.060868012,0.057419389,0.056622072,0.056788049,0.053648766
4/19/2000,0.064168629,0.058917182,0.057136498,0.055762364,0.053284897
4/20/2000,0.057734104,0.055898512,0.055805336,0.056040699,0.052854419
4/24/2000,0.064235601,0.057487715,0.049723443,0.055643665,0.05379444
4/25/2000,0.054539232,0.050280265,0.043108916,0.057560694,0.051428764
4/26/2000,0.06259447,0.056828075,0.051465819,0.059397468,0.054105637
4/27/2000,0.058278565,0.053208316,0.049609702,0.056703453,0.051850993
4/28/2000,0.058261446,0.053168355,0.049602342,0.055320837,0.051847382
5/1/2000,0.056913374,0.051110754,0.049035549,0.056897234,0.052572533
5/2/2000,0.069249705,0.059319636,0.055365966,0.058514633,0.055441994
5/3/2000,0.081306756,0.067104095,0.061918717,0.060119103,0.059531485
5/4/2000,0.076377498,0.063894346,0.060098153,0.060071964,0.058833452
5/5/2000,0.063470632,0.056330982,0.054549805,0.056798498,0.056240844
5/8/2000,0.066912943,0.058552834,0.056647461,0.055753779,0.058373187
5/9/2000,0.070279082,0.059411694,0.05751754,0.055466238,0.058443082
5/10/2000,0.073562658,0.060624426,0.059492896,0.055921516,0.060795173
5/11/2000,0.06418044,0.057670139,0.057115852,0.054589055,0.058762027
5/12/2000,0.059284671,0.054871352,0.055407797,0.05577991,0.059502197
5/15/2000,0.055129853,0.051318408,0.052429953,0.057342596,0.055847859
5/16/2000,0.052064506,0.050067018,0.051760513,0.059164515,0.05571464
5/17/2000,0.051630108,0.050964135,0.052778231,0.056680063,0.057243052
5/18/2000,0.051506249,0.049275593,0.051680994,0.053810789,0.05554805
5/19/2000,0.056724052,0.054844517,0.055208041,0.052082041,0.059019932
5/22/2000,0.059329441,0.056226758,0.05258134,0.050962335,0.057873253
5/23/2000,0.05983219,0.059045871,0.055978531,0.049704396,0.062737662
5/24/2000,0.053017129,0.053598852,0.054267167,0.050541086,0.06058359
5/25/2000,0.054302968,0.054722857,0.053182906,0.04979201,0.061088047
5/26/2000,0.053614497,0.055019959,0.055745702,0.049347685,0.06021064
5/30/2000,0.050707999,0.052306353,0.0537167,0.052967053,0.059608284
5/31/2000,0.049997744,0.051472556,0.053285894,0.052566232,0.060267431
6/1/2000,0.045371404,0.048546752,0.050746165,0.055078532,0.057816351
6/2/2000,0.041233075,0.04333826,0.045810932,0.058521339,0.053326614
6/5/2000,0.045869962,0.046995496,0.048967295,0.059268313,0.056935084
6/6/2000,0.046708707,0.048205011,0.050057804,0.057876604,0.056120794
6/7/2000,0.045907975,0.047751964,0.049669067,0.059069018,0.055595518
6/8/2000,0.044937806,0.046392199,0.047880624,0.05578936,0.053355952
6/9/2000,0.04376556,0.044734042,0.045577237,0.053371363,0.052767863
6/12/2000,0.046659804,0.046593173,0.047089591,0.049986193,0.052601339
6/13/2000,0.04288805,0.043368741,0.045379638,0.055615801,0.052782083
6/14/2000,0.04185078,0.04297744,0.044772362,0.056514279,0.052883595
6/15/2000,0.037342408,0.039543047,0.041780429,0.054289207,0.049141959
6/16/2000,0.03714062,0.039742625,0.04371853,0.052138437,0.051300035
6/19/2000,0.037451876,0.03909474,0.042945587,0.05681871,0.051175
6/20/2000,0.038100311,0.039400896,0.043613497,0.056482907,0.051050273
6/21/2000,0.037159353,0.039690419,0.042972797,0.055678563,0.050875167
6/22/2000,0.042394278,0.043201994,0.046464829,0.052103877,0.053759044
6/23/2000,0.044415925,0.045912214,0.048478525,0.050415737,0.056245507
6/26/2000,0.042545765,0.044615491,0.048875732,0.053476477,0.054586161
6/27/2000,0.042150476,0.043856599,0.047446572,0.052653499,0.054323107
6/28/2000,0.036391797,0.040181881,0.043270584,0.048337123,0.05205052
6/29/2000,0.03476581,0.040168995,0.043401951,0.046263514,0.053658725
6/30/2000,0.033584877,0.038581664,0.042362032,0.047872028,0.051382307
7/3/2000,0.036990328,0.039743596,0.044676978,0.052151973,0.052182723
7/5/2000,0.040701753,0.042765609,0.04487697,0.047261535,0.053980546
7/6/2000,0.038767359,0.041149739,0.044860912,0.049115922,0.052099522
7/7/2000,0.033142037,0.037124224,0.044141778,0.051524691,0.050352327
7/10/2000,0.036115747,0.039182421,0.045966282,0.051210118,0.050168624
7/11/2000,0.035430294,0.037967208,0.045480762,0.05108137,0.050123918
7/12/2000,0.03560879,0.03728043,0.046561022,0.052821034,0.050172467
7/13/2000,0.035972631,0.037931809,0.047956998,0.053864966,0.050372971
7/14/2000,0.034066408,0.037105283,0.041953768,0.045635435,0.047553463
7/17/2000,0.034051175,0.037283817,0.042925261,0.046307531,0.046924575
7/18/2000,0.03514632,0.037923122,0.049710159,0.052866777,0.049432621
7/19/2000,0.035245091,0.038544082,0.048359249,0.050909488,0.049576409
7/20/2000,0.033100142,0.037752974,0.050563704,0.053451985,0.049700105
7/21/2000,0.032253559,0.036798026,0.045170841,0.04755036,0.047753425
7/24/2000,0.035947875,0.038334326,0.038898651,0.047461783,0.049793485
7/25/2000,0.034020128,0.036693084,0.037915239,0.047265946,0.049404674
7/26/2000,0.036595201,0.038234148,0.038384358,0.045203994,0.049497072
7/27/2000,0.035979511,0.038836763,0.039741522,0.044697563,0.051562341
7/28/2000,0.040206119,0.040684322,0.040087691,0.042375635,0.052919583
7/31/2000,0.039182321,0.039181173,0.038827131,0.041847333,0.05038796
8/1/2000,0.037779945,0.038626929,0.039228014,0.043119863,0.050972724
8/2/2000,0.037319955,0.038245448,0.039138533,0.043110369,0.050608365
8/3/2000,0.034568112,0.035479895,0.037738603,0.042253541,0.04761703
8/4/2000,0.032263836,0.034638738,0.038363918,0.043343568,0.048069076
8/7/2000,0.032976225,0.033978265,0.040476745,0.044358802,0.047235692
8/8/2000,0.032342127,0.033491149,0.0410568,0.04462876,0.047282018
8/9/2000,0.033676233,0.035938816,0.041566891,0.044587423,0.048267682
8/10/2000,0.033789307,0.035060817,0.040018561,0.043627528,0.047780481
8/11/2000,0.030529111,0.033800532,0.040193746,0.043460308,0.04722463
8/14/2000,0.028860636,0.031742291,0.042935183,0.04307507,0.046236469
8/15/2000,0.030242171,0.032156076,0.042972056,0.042694889,0.046045204
8/16/2000,0.030486128,0.032192437,0.043039885,0.042281196,0.045796916
8/17/2000,0.027953879,0.03194729,0.04543746,0.043191649,0.045923389
8/18/2000,0.026643142,0.030603835,0.044269889,0.042453629,0.045820432
8/21/2000,0.028528014,0.032010674,0.033573541,0.042834739,0.045618263
8/22/2000,0.028687289,0.031390487,0.034059602,0.04197922,0.044710693
8/23/2000,0.027969955,0.030051123,0.031550173,0.037189111,0.041711085
8/24/2000,0.027162763,0.029117226,0.030727054,0.036606222,0.041512667
8/25/2000,0.025490744,0.027447888,0.029868158,0.035001076,0.040389601
8/28/2000,0.025498226,0.027421636,0.03154961,0.034463372,0.0399644
8/29/2000,0.027087321,0.028361763,0.03200585,0.034378217,0.040033881
8/30/2000,0.028412065,0.028995978,0.033509785,0.034412649,0.039552299
8/31/2000,0.026333196,0.028030266,0.033129019,0.034960962,0.040212491
9/1/2000,0.028391875,0.029803754,0.034974929,0.03644173,0.040703514
9/5/2000,0.034056021,0.033131736,0.03924316,0.037475482,0.041851721
9/6/2000,0.036003354,0.035731662,0.048811874,0.03936902,0.043166877
9/7/2000,0.032812083,0.032988753,0.040552157,0.037085964,0.041313383
9/8/2000,0.031391585,0.033380858,0.049038204,0.038774978,0.043397929
9/11/2000,0.028965743,0.033763878,0.050876754,0.038292296,0.04354388
9/12/2000,0.029353753,0.033712567,0.047771573,0.037890424,0.043101128
9/13/2000,0.029231155,0.033021302,0.049171845,0.03775795,0.04358123
9/14/2000,0.029751238,0.032686238,0.04679725,0.03739337,0.042557191
9/15/2000,0.03015021,0.034238535,0.040733467,0.038002139,0.04292529
9/18/2000,0.036929598,0.038551884,0.036140417,0.041475131,0.036593799
9/19/2000,0.034775612,0.035892474,0.040150201,0.039872955,0.034644955
9/20/2000,0.035225327,0.03683483,0.037118647,0.04042261,0.038654467
9/21/2000,0.037500321,0.039431923,0.038136188,0.043059158,0.041119525
9/22/2000,0.038984577,0.041207717,0.039621431,0.044704582,0.042282018
9/25/2000,0.041838873,0.039754051,0.037241781,0.0434457,0.04134422
9/26/2000,0.043134124,0.038530812,0.033562891,0.043732579,0.04068958
9/27/2000,0.041409872,0.037447243,0.034021916,0.043941657,0.041439386
9/28/2000,0.034642048,0.037345582,0.039628641,0.040934824,0.039689016
9/29/2000,0.029948303,0.034662765,0.034175527,0.042860914,0.039087033
10/2/2000,0.039955649,0.036108781,0.036061962,0.043129249,0.04167262
10/3/2000,0.041455432,0.033904194,0.033640478,0.043046638,0.041230653
10/4/2000,0.040873423,0.035438143,0.036125358,0.043898519,0.04217695
10/5/2000,0.039095343,0.035709347,0.037243152,0.044039808,0.042527837
10/6/2000,0.044656478,0.051792684,0.051575348,0.047381182,0.043554777
10/9/2000,0.049411162,0.051403414,0.049819149,0.047534376,0.044337761
10/10/2000,0.054240709,0.056429725,0.053346318,0.049051713,0.04512859
10/11/2000,0.060109696,0.051080116,0.050832642,0.05257385,0.047531716
10/12/2000,0.076103382,0.063869256,0.060040253,0.056495435,0.048290076
10/13/2000,0.067548205,0.068437718,0.06191769,0.054930139,0.04781052
10/16/2000,0.065391033,0.065308212,0.058995336,0.053625311,0.047797025
10/17/2000,0.071327214,0.067135571,0.061134834,0.056092936,0.049398903
10/18/2000,0.073246968,0.069834615,0.063296346,0.057981604,0.050515345
10/19/2000,0.054380127,0.056364405,0.05325946,0.05083246,0.04686536
10/20/2000,0.052467974,0.051532664,0.050611829,0.050006844,0.047014498
10/23/2000,0.055063998,0.052130346,0.04977103,0.05037126,0.047838809
10/24/2000,0.052825166,0.050449824,0.046691858,0.048458822,0.045992217
10/25/2000,0.062062788,0.057161616,0.051267953,0.051093844,0.047397094
10/26/2000,0.069867522,0.061379608,0.054930665,0.052903101,0.048001435
10/27/2000,0.059181961,0.057154878,0.052028184,0.0506651,0.047781773
10/30/2000,0.057154637,0.053397179,0.050734802,0.049699199,0.047569858
10/31/2000,0.049410927,0.046736842,0.044164094,0.044405107,0.043313241
11/1/2000,0.051745504,0.049228676,0.046777281,0.046476192,0.045464039
11/2/2000,0.050748385,0.047488561,0.044767813,0.044352681,0.043598793
11/3/2000,0.049379101,0.04620899,0.043592241,0.04362726,0.043134541
11/6/2000,0.051985194,0.047851096,0.04544383,0.045246828,0.044182168
11/7/2000,0.053714855,0.048662547,0.046165136,0.04576497,0.043763546
11/8/2000,0.057736872,0.05136166,0.048264965,0.047019039,0.045045837
11/9/2000,0.06341979,0.054503602,0.050970122,0.04853535,0.045375274
11/10/2000,0.072661269,0.062339299,0.057459385,0.054395182,0.049405099
11/13/2000,0.080470098,0.06427761,0.058782057,0.054159643,0.049334662
11/14/2000,0.066868715,0.057054786,0.053289666,0.051089929,0.048334839
11/15/2000,0.062125708,0.055400569,0.052696847,0.050681949,0.048031349
11/16/2000,0.05794392,0.054474761,0.052076401,0.050401638,0.047978166
11/17/2000,0.056733146,0.053280767,0.051053203,0.04936502,0.046791965
11/20/2000,0.06720155,0.060871227,0.054015792,0.053091521,0.050154178
11/21/2000,0.062290912,0.061044591,0.055040279,0.054079108,0.053535691
11/22/2000,0.067864403,0.064284131,0.056803068,0.055953067,0.053285044
11/24/2000,0.059616136,0.058633578,0.054712932,0.054289211,0.053521546
11/27/2000,0.064263063,0.060504511,0.056724229,0.055705205,0.055709304
11/28/2000,0.065361137,0.061081869,0.057166167,0.05651267,0.05492127
11/29/2000,0.065631413,0.061521532,0.057615905,0.056154481,0.055067513
11/30/2000,0.073687823,0.068199519,0.063979297,0.061400792,0.058511582
12/1/2000,0.065710289,0.063004296,0.060473197,0.059676098,0.057427516
12/4/2000,0.06810418,0.064599089,0.062151011,0.060292983,0.057786132
12/5/2000,0.05281023,0.052166065,0.051553096,0.052607189,0.052403714
12/6/2000,0.052770296,0.052766839,0.051959455,0.051324367,0.052013863
12/7/2000,0.055209118,0.054514922,0.053081655,0.052717795,0.052973341
12/8/2000,0.053603273,0.050425717,0.0488289,0.048664995,0.048288191
12/11/2000,0.0518517,0.048730905,0.048668415,0.048823367,0.049717093
12/12/2000,0.056781971,0.054515798,0.051491863,0.051549001,0.051079704
12/13/2000,0.049619985,0.047410816,0.047213596,0.047947645,0.049091068
12/14/2000,0.056379402,0.053470348,0.051462918,0.050380645,0.05084119
12/15/2000,0.064478541,0.058896003,0.054821248,0.053432942,0.051256425
12/18/2000,0.069593794,0.063181003,0.059159195,0.056945885,0.051111059
12/19/2000,0.066897738,0.060276352,0.055104783,0.053187534,0.051492251
12/20/2000,0.09189388,0.076173148,0.069117258,0.063018324,0.059669333
12/21/2000,0.079891406,0.072489804,0.066467246,0.061419599,0.057271494
12/22/2000,0.067532667,0.064981271,0.059958521,0.057654023,0.05370473
12/26/2000,0.074062812,0.067067993,0.061906558,0.05873431,0.05480788
12/27/2000,0.069021836,0.064408631,0.060811789,0.057245913,0.055215618
12/28/2000,0.062450876,0.061037662,0.058532155,0.056157843,0.055228537
12/29/2000,0.062526358,0.062280781,0.059368287,0.057003353,0.054117212
1/2/2001,0.077354888,0.072463869,0.068365486,0.061926473,0.057744919
1/3/2001,0.061475948,0.058068178,0.056094898,0.054746402,0.053387704
1/4/2001,0.062386573,0.05970883,0.057797155,0.055204105,0.053577368
1/5/2001,0.072145404,0.067410074,0.063524767,0.058829239,0.055301007
1/8/2001,0.07668519,0.070269556,0.066465566,0.061979015,0.057884822
1/9/2001,0.068472437,0.064285317,0.061044194,0.05696768,0.05401678
1/10/2001,0.062902133,0.061594066,0.059367015,0.056374972,0.054280934
1/11/2001,0.058232552,0.057815379,0.055821362,0.05310276,0.051679669
1/12/2001,0.054181478,0.056047553,0.05538516,0.053807965,0.05271847
1/16/2001,0.056602505,0.0560629,0.05408214,0.051925574,0.050770228
1/17/2001,0.053407843,0.056429504,0.053801289,0.051670609,0.050572662
1/18/2001,0.04937205,0.0507012,0.050450727,0.050038426,0.049464433
1/19/2001,0.047688749,0.04904573,0.048199335,0.047204645,0.046765667
1/22/2001,0.048556618,0.048829689,0.046863143,0.047954218,0.048155637
1/23/2001,0.041112826,0.042816083,0.041160823,0.043083476,0.043724392
1/24/2001,0.043479765,0.044097794,0.042492235,0.043664555,0.044328447
1/25/2001,0.045410944,0.045556442,0.04378622,0.044552738,0.045180413
1/26/2001,0.044557495,0.045740097,0.043981493,0.044812507,0.045811991
1/29/2001,0.046211823,0.045507838,0.044146604,0.044633829,0.045459336
1/30/2001,0.046032419,0.046064758,0.045286596,0.045128921,0.04585946
1/31/2001,0.043715355,0.043612748,0.042786433,0.043158779,0.044049293
2/1/2001,0.042051438,0.043346116,0.042813562,0.042832006,0.043585881
2/2/2001,0.04386036,0.044399843,0.043831787,0.04393997,0.045015723
2/5/2001,0.044130335,0.042947815,0.042331112,0.042574194,0.043654079
2/6/2001,0.042978119,0.041850948,0.041501068,0.041963129,0.043246863
2/7/2001,0.042520468,0.042868827,0.043135217,0.043715774,0.045568054
2/8/2001,0.041842192,0.041776816,0.042222243,0.043061499,0.044790534
2/9/2001,0.043632582,0.045053236,0.045453777,0.045626682,0.046674984
2/12/2001,0.042791809,0.044049166,0.044128338,0.04419903,0.045624215
2/13/2001,0.041347174,0.043595451,0.044014588,0.044491571,0.045760924
2/14/2001,0.04098135,0.043531426,0.04422758,0.044911167,0.045912592
2/15/2001,0.036729471,0.039220171,0.040845484,0.042712313,0.04460263
2/16/2001,0.043305084,0.044793512,0.045238829,0.045398661,0.045840508
2/20/2001,0.053214364,0.050835848,0.046917657,0.048647558,0.048785527
2/21/2001,0.056789049,0.054259711,0.049756777,0.050534989,0.050609197
2/22/2001,0.058892205,0.056277857,0.051777435,0.052625647,0.051363686
2/23/2001,0.06258955,0.058697964,0.054654253,0.053897726,0.053805541
2/26/2001,0.055413844,0.052715472,0.05073169,0.050555769,0.050049168
2/27/2001,0.058879688,0.053678396,0.051052397,0.050084916,0.049188017
2/28/2001,0.066850112,0.059473006,0.0552786,0.052461571,0.051428518
3/1/2001,0.064714677,0.059564224,0.0563467,0.053339403,0.052177923
3/2/2001,0.063516004,0.058196854,0.055450414,0.051971034,0.050522001
3/5/2001,0.061385256,0.056813571,0.055056596,0.051234996,0.05053882
3/6/2001,0.054522729,0.052303319,0.051343271,0.048619309,0.047407982
3/7/2001,0.049468377,0.048243012,0.048012452,0.046535331,0.046343863
3/8/2001,0.049291943,0.048257891,0.04820218,0.046562896,0.045395221
3/9/2001,0.056393144,0.052319714,0.051872948,0.048941457,0.048133241
3/12/2001,0.089887395,0.06518539,0.065297288,0.055889942,0.052341755
3/13/2001,0.069649545,0.057949726,0.058893911,0.053074764,0.051040678
3/14/2001,0.085485695,0.062921831,0.065220974,0.055967961,0.051957783
3/15/2001,0.077378203,0.062364813,0.062679855,0.053587404,0.049618231
3/16/2001,0.084569733,0.062382982,0.064242629,0.053571138,0.048606625
3/19/2001,0.080555971,0.062224346,0.06250414,0.053043645,0.040792076
3/20/2001,0.086070683,0.063980561,0.065920135,0.05518724,0.040762464
3/21/2001,0.091743941,0.06689479,0.069832765,0.057486447,0.04818435
3/22/2001,0.095746675,0.074114419,0.072839265,0.060601522,0.048171624
3/23/2001,0.083763304,0.072103962,0.066539772,0.056942975,0.047363673
3/26/2001,0.073911228,0.06862355,0.063435391,0.055143372,0.045917972
3/27/2001,0.064682528,0.06309845,0.058859751,0.052421562,0.044839616
3/28/2001,0.072614563,0.067466982,0.0626458,0.055148973,0.046817255
3/29/2001,0.075517184,0.071199855,0.066008896,0.058948056,0.050193298
3/30/2001,0.070524939,0.067292231,0.062703338,0.056331765,0.048327853
4/2/2001,0.082399415,0.073487622,0.067706603,0.059538453,0.050180483
4/3/2001,0.100812056,0.086372946,0.07743556,0.064917311,0.051208175
4/4/2001,0.096784417,0.084673797,0.076046332,0.064067367,0.052331881
4/5/2001,0.077548715,0.071481489,0.065156686,0.056536157,0.047614915
4/6/2001,0.085681198,0.078475843,0.070918905,0.060675385,0.050960599
4/9/2001,0.086639856,0.078504229,0.070878898,0.061499363,0.051537748
4/10/2001,0.074667118,0.069235976,0.063273352,0.05600951,0.048302653
4/11/2001,0.070118417,0.066714598,0.061487502,0.055115239,0.048087975
4/12/2001,0.059485718,0.059653065,0.056412744,0.05220404,0.046663559
4/16/2001,0.062499383,0.060475712,0.056123631,0.051431633,0.045810848
4/17/2001,0.058011795,0.057736396,0.054090366,0.050454499,0.04609783
4/18/2001,0.051275654,0.05025877,0.048419511,0.04643998,0.042675776
4/19/2001,0.051480014,0.050343976,0.048530582,0.046568982,0.043234529
4/20/2001,0.057467418,0.056102966,0.052905224,0.04943046,0.045842487
4/23/2001,0.068947505,0.061959882,0.054725412,0.053480031,0.047964945
4/24/2001,0.069474699,0.063065788,0.055484124,0.054043746,0.048622234
4/25/2001,0.065281607,0.05924004,0.053111049,0.052314404,0.047680388
4/26/2001,0.058942734,0.054743359,0.050278973,0.050137037,0.046894821
4/27/2001,0.049496469,0.048861275,0.046507454,0.047272501,0.044240049
4/30/2001,0.055134921,0.051482969,0.049468031,0.049388166,0.046200096
5/1/2001,0.05105851,0.049028274,0.047280141,0.047686757,0.04408476
5/2/2001,0.050908548,0.049310204,0.047721839,0.047373735,0.043860619
5/3/2001,0.057703695,0.054056426,0.051613165,0.049872981,0.046732444
5/4/2001,0.050232189,0.049413507,0.048605807,0.047932904,0.044357032
5/7/2001,0.052011081,0.049531725,0.048504896,0.047679596,0.044291289
5/8/2001,0.05138293,0.04965146,0.048531086,0.047502441,0.044688616
5/9/2001,0.050692768,0.048990789,0.048297513,0.047200826,0.04449944
5/10/2001,0.049104429,0.047648215,0.047306792,0.046802077,0.044777687
5/11/2001,0.049311454,0.049337931,0.048789757,0.047690337,0.046249593
5/14/2001,0.0526693,0.049487275,0.048836813,0.047814305,0.045709205
5/15/2001,0.050515227,0.047603116,0.047220086,0.046203566,0.045569075
5/16/2001,0.043289584,0.041713896,0.042139234,0.041955948,0.040273732
5/17/2001,0.040388676,0.040173797,0.041600471,0.042469114,0.040724134
5/18/2001,0.039586203,0.03865441,0.039652303,0.040589064,0.03998703
5/21/2001,0.037602343,0.036262068,0.037228256,0.03893606,0.037969334
5/22/2001,0.039540953,0.037298417,0.038017002,0.039592547,0.038945278
5/23/2001,0.042689845,0.042130298,0.040312213,0.041479437,0.041291826
5/24/2001,0.037278358,0.04004198,0.03974971,0.041708083,0.041705446
5/25/2001,0.037937109,0.040630433,0.040152005,0.04200557,0.041576605
5/29/2001,0.043620675,0.043726242,0.042924869,0.043867079,0.042140472
5/30/2001,0.046675619,0.046598851,0.045708066,0.046101736,0.04505425
5/31/2001,0.044935004,0.045532856,0.045365639,0.045980984,0.043909922
6/1/2001,0.040480607,0.042173172,0.042784113,0.044341804,0.043152035
6/4/2001,0.040432852,0.041527005,0.042837287,0.044002033,0.042838822
6/5/2001,0.035379145,0.03725278,0.039377755,0.041243437,0.041872696
6/6/2001,0.037166746,0.039001428,0.040735031,0.042713381,0.041801062
6/7/2001,0.034930838,0.03698448,0.039283191,0.04110575,0.041336879
6/8/2001,0.034512561,0.037035418,0.039999674,0.042338159,0.041598254
6/11/2001,0.035199663,0.039045979,0.041413597,0.042948045,0.042502372
6/12/2001,0.037273633,0.039788269,0.042124222,0.043355836,0.042148152
6/13/2001,0.040282023,0.041893866,0.04410732,0.044945066,0.04449261
6/14/2001,0.048398491,0.045597367,0.047341382,0.047218344,0.045163424
6/15/2001,0.046929343,0.04496515,0.046971636,0.047598776,0.047279246
6/18/2001,0.048790505,0.045757447,0.047583912,0.047767355,0.045970556
6/19/2001,0.043545463,0.043454959,0.045969401,0.047252856,0.045144287
6/20/2001,0.041381987,0.042534189,0.04460381,0.045790295,0.044943595
6/21/2001,0.03333719,0.036137546,0.039339393,0.040594889,0.04032283
6/22/2001,0.035253341,0.035856284,0.038979721,0.040306469,0.039829791
6/25/2001,0.038441822,0.038062392,0.039763791,0.040675593,0.040585507
6/26/2001,0.040040187,0.039606355,0.04008945,0.041062256,0.039555466
6/27/2001,0.038712923,0.038859632,0.039351518,0.040306171,0.039676167
6/28/2001,0.036742913,0.036927271,0.037558219,0.037828603,0.037445688
6/29/2001,0.034445883,0.035451397,0.036290115,0.037862215,0.038105969
7/2/2001,0.031090104,0.033261939,0.034908364,0.035983049,0.036710297
7/3/2001,0.031579725,0.03346036,0.035104321,0.03602596,0.036573183
7/5/2001,0.035202131,0.036468496,0.037402203,0.037890685,0.03717203
7/6/2001,0.041292006,0.041803754,0.042165868,0.041075168,0.039830667
7/9/2001,0.043291492,0.043048237,0.042784366,0.041426831,0.04076102
7/10/2001,0.046605208,0.045202535,0.044375008,0.042565191,0.041365813
7/11/2001,0.048573736,0.047142388,0.046046522,0.043765633,0.042240819
7/12/2001,0.041835876,0.04240877,0.042359437,0.041411788,0.040521875
7/13/2001,0.038924702,0.040503759,0.04130694,0.041586687,0.040620491
7/16/2001,0.045554638,0.043694709,0.043345534,0.042170208,0.040573141
7/17/2001,0.044126131,0.043737926,0.043618289,0.042407662,0.040918417
7/18/2001,0.048389249,0.045919572,0.044764371,0.042663757,0.041737829
7/19/2001,0.044913959,0.043736753,0.043441822,0.042324567,0.041440031
7/20/2001,0.044079951,0.043951134,0.043147139,0.041470431,0.040931766
7/23/2001,0.049246253,0.047452013,0.041784869,0.042910298,0.041949984
7/24/2001,0.055323009,0.053135851,0.045253448,0.04647866,0.042751754
7/25/2001,0.049351184,0.049303126,0.043819737,0.044751741,0.04339081
7/26/2001,0.0458871,0.046183526,0.045561122,0.042964476,0.042006241
7/27/2001,0.04216567,0.04409761,0.043600547,0.041457066,0.041106807
7/30/2001,0.044016761,0.044701273,0.043946013,0.041846888,0.041256581
7/31/2001,0.040603984,0.041590556,0.041483806,0.04006652,0.039943377
8/1/2001,0.037044356,0.039080334,0.040211378,0.039464315,0.039603865
8/2/2001,0.036505375,0.03760003,0.038611235,0.03821973,0.038788724
8/3/2001,0.03517615,0.037043025,0.037849678,0.037436953,0.037964731
8/6/2001,0.039243456,0.038790722,0.039155709,0.038011717,0.037966438
8/7/2001,0.037138894,0.03735562,0.037873773,0.037500816,0.037802033
8/8/2001,0.039997787,0.040689613,0.040803424,0.038942929,0.039055254
8/9/2001,0.038379551,0.039998109,0.040598337,0.039168618,0.039204376
8/10/2001,0.037336147,0.039534092,0.04002395,0.03869756,0.038890095
8/13/2001,0.035971244,0.039580585,0.04012694,0.038741324,0.038949791
8/14/2001,0.036626637,0.039118859,0.03959294,0.038494526,0.039142539
8/15/2001,0.038224525,0.040270635,0.04021333,0.03845106,0.038441851
8/16/2001,0.040760364,0.041765495,0.041248254,0.03923647,0.039227932
8/17/2001,0.05061211,0.050248123,0.048086744,0.043225701,0.040612063
8/20/2001,0.04478006,0.047661426,0.041241721,0.042143363,0.040955314
8/21/2001,0.047840665,0.047378887,0.045171807,0.041668198,0.040780253
8/22/2001,0.044086076,0.046631283,0.045212621,0.041685801,0.040631991
8/23/2001,0.04255553,0.045789313,0.045261823,0.041911522,0.04051096
8/24/2001,0.034176961,0.039692342,0.040261805,0.039176444,0.040014174
8/27/2001,0.037344013,0.041433289,0.04104579,0.039423474,0.039507012
8/28/2001,0.04251132,0.04479372,0.04378949,0.041029175,0.039663698
8/29/2001,0.047384345,0.049247309,0.047646875,0.043575446,0.042538315
8/30/2001,0.056339169,0.055621402,0.052154067,0.045484883,0.043304765
8/31/2001,0.053968889,0.053910896,0.051491028,0.045604054,0.04294204
9/4/2001,0.057894393,0.055098457,0.052183132,0.045563093,0.043508474
9/5/2001,0.059430674,0.057570862,0.054947309,0.04716269,0.044579989
9/6/2001,0.071767171,0.067126052,0.061790303,0.049856885,0.045979351
9/7/2001,0.082429523,0.073911537,0.067314533,0.053509319,0.048243672
9/10/2001,0.084237784,0.07550376,0.069294014,0.055553161,0.049814091
9/17/2001,0.159438547,0.106358214,0.094697197,0.067169099,0.0592239
9/18/2001,0.128354592,0.09956161,0.087949205,0.063517066,0.05628168
9/19/2001,0.137433579,0.112325686,0.099773624,0.072021111,0.061368819
