date,LB_30,LB_60,LB_90,LB_180,LB_360,LBR_30,LBR_60,LBR_90,LBR_180,LBR_360
01/04/1996,0.001806978,0.003491796,0.005357378,0.011326995,0.025815899,0.001458962,0.002847946,0.004424759,0.009497678,0.0221574
01/05/1996,0.001745853,0.003495713,0.005375367,0.011560129,0.025621451,0.001412712,0.002856726,0.004442562,0.009706035,0.022032517
01/08/1996,0.00161425,0.003260945,0.005086156,0.010880188,0.026853575,0.001306418,0.002659815,0.004203638,0.00912854,0.022842234
01/09/1996,0.00259141,0.004160077,0.006096568,0.012559614,0.026867023,0.002098087,0.003388828,0.005034352,0.010541423,0.02304196
01/10/1996,0.002527126,0.004455181,0.006384083,0.01248904,0.029191933,0.002049645,0.003642234,0.005278054,0.010480006,0.02493566
01/11/1996,0.002002489,0.00396768,0.005864474,0.012023842,0.027343678,0.001619842,0.003274514,0.004876789,0.01006655,0.023365917
01/12/1996,0.001955489,0.003841576,0.005686474,0.011447722,0.027703204,0.001583994,0.003132965,0.004695244,0.009598181,0.023689071
01/15/1996,0.002188295,0.004169686,0.006049939,0.011900635,0.028138562,0.001771357,0.003424063,0.005019166,0.009986012,0.024002386
01/16/1996,0.001909692,0.003678115,0.005661171,0.011907698,0.026502499,0.001544642,0.003003396,0.004678557,0.00995996,0.022593279
01/17/1996,0.001898651,0.003773763,0.00585531,0.012387891,0.027232238,0.00153419,0.003082324,0.004844806,0.010371675,0.023218083
01/18/1996,0.001857087,0.003691492,0.00566378,0.011931944,0.026122455,0.001500772,0.003013352,0.004681111,0.009983372,0.022284297
01/19/1996,0.001558413,0.003416578,0.005415186,0.011527975,0.025382566,0.001259896,0.002789692,0.004469157,0.009629669,0.021649311
01/22/1996,0.001820295,0.003248117,0.003607197,0.011787487,0.025480599,0.001473529,0.00264263,0.002897193,0.009850677,0.021727431
01/23/1996,0.001745541,0.00336249,0.004668918,0.011558234,0.025090142,0.001410758,0.002729787,0.003774413,0.009659584,0.021390466
01/24/1996,0.001476593,0.00311669,0.004554443,0.010800815,0.023962428,0.001195122,0.002544631,0.003691165,0.009046203,0.020433684
01/25/1996,0.001602139,0.003157226,0.004622739,0.010507994,0.023760445,0.001293372,0.00255388,0.003746192,0.008760193,0.020215746
01/26/1996,0.001366264,0.002814621,0.004170759,0.009960499,0.024532483,0.001101427,0.002276582,0.003384967,0.008311961,0.020779114
01/29/1996,0.00142757,0.002810295,0.004198147,0.00981493,0.023993727,0.001151707,0.002272423,0.003413819,0.008186633,0.020325757
01/30/1996,0.001452709,0.002681439,0.003977517,0.009952288,0.023009056,0.001174011,0.00216916,0.003237338,0.008265808,0.019447495
01/31/1996,0.001487027,0.00255965,0.003644876,0.009145893,0.021842549,0.001199901,0.002067598,0.002965367,0.007587059,0.018512423
02/01/1996,0.001473872,0.002654437,0.003911776,0.009221749,0.021212695,0.001189431,0.002156373,0.003206896,0.007662282,0.01796885
02/02/1996,0.001655544,0.003034782,0.004406957,0.009616236,0.02198689,0.00133916,0.002470153,0.003617455,0.00798699,0.018623887
02/05/1996,0.001816622,0.003273282,0.004737296,0.009667148,0.02146249,0.001471659,0.002661657,0.003884519,0.008047581,0.018271315
02/06/1996,0.002095286,0.00386024,0.005449151,0.010343843,0.023634237,0.001697388,0.003149452,0.00448451,0.008616203,0.020066392
02/07/1996,0.00188749,0.003695607,0.00549281,0.010677185,0.023184942,0.001526229,0.003014709,0.004526231,0.008914887,0.019717907
02/08/1996,0.00187087,0.003613983,0.005489003,0.011287523,0.023000763,0.001511492,0.002951611,0.004529292,0.009417276,0.01959409
02/09/1996,0.002068762,0.003990517,0.005929219,0.011805027,0.023391918,0.001673635,0.003255159,0.00488251,0.009848744,0.019932566
02/12/1996,0.002148602,0.003773113,0.004764784,0.006726364,0.014558841,0.001736231,0.003059078,0.003892402,0.00562446,0.01237952
02/13/1996,0.002151436,0.004232979,0.006085576,0.011581715,0.022945826,0.001737378,0.00344896,0.005017047,0.009685685,0.019666649
02/14/1996,0.002451915,0.00447267,0.006354777,0.012394788,0.023665612,0.001981694,0.003648526,0.005238706,0.010338453,0.020239181
02/15/1996,0.002570018,0.004718215,0.006746299,0.012770651,0.02526907,0.002079384,0.00384042,0.00555961,0.010680498,0.021521889
02/16/1996,0.002282111,0.004582116,0.006726568,0.012747488,0.026207708,0.001844803,0.003729247,0.005541983,0.010678764,0.022361531
02/20/1996,0.002547376,0.00496372,0.004593561,0.014066469,0.027557615,0.002069101,0.004040443,0.003716311,0.011761169,0.023543765
02/21/1996,0.001960095,0.004011002,0.00429161,0.012058711,0.025796043,0.001585637,0.003260993,0.003471063,0.010088249,0.021982416
02/22/1996,0.002030038,0.003973982,0.005087007,0.011807764,0.023958727,0.001642524,0.003233569,0.004121799,0.009854592,0.020487552
02/23/1996,0.002090852,0.00405963,0.005440217,0.012406968,0.024793506,0.001692848,0.003300514,0.004415661,0.010353876,0.021209163
02/26/1996,0.002650726,0.004803426,0.006458696,0.013082387,0.026554207,0.002149777,0.003905495,0.005264438,0.010954758,0.022663852
02/27/1996,0.002534453,0.004790232,0.006687939,0.013362386,0.027268988,0.002054279,0.003888974,0.005456211,0.011193518,0.023241167
02/28/1996,0.002623617,0.004784909,0.006863232,0.013876749,0.027325412,0.002125268,0.003880593,0.005587525,0.011597131,0.023337975
02/29/1996,0.00291583,0.005330604,0.007448564,0.014829259,0.028998005,0.002363951,0.004324695,0.006069339,0.012390854,0.024756078
03/01/1996,0.002589547,0.004964371,0.007092302,0.014488725,0.027235172,0.002101904,0.004030721,0.005784654,0.012128774,0.023231379
03/04/1996,0.002591559,0.004764356,0.006998617,0.014183145,0.027646643,0.002101949,0.003861391,0.005718078,0.011875385,0.023572746
03/05/1996,0.002373813,0.004471368,0.006632136,0.013808993,0.027678621,0.001925676,0.00362255,0.005422083,0.011556929,0.023642075
03/06/1996,0.002554495,0.004738871,0.007039503,0.014308945,0.027421875,0.002073135,0.003842228,0.00575875,0.011993496,0.023437205
03/07/1996,0.002493909,0.004684407,0.006884961,0.014014605,0.02704502,0.002024617,0.003796822,0.005632844,0.011737092,0.023128307
03/08/1996,0.003859164,0.006381242,0.009183464,0.017985439,0.033267587,0.003140639,0.005174418,0.00758089,0.015140701,0.02838301
03/11/1996,0.003404717,0.005910651,0.008911996,0.017302297,0.030703365,0.00277319,0.004790684,0.007369691,0.014580902,0.026316145
03/12/1996,0.003388664,0.005868074,0.009063868,0.017742464,0.032415014,0.002755865,0.004751824,0.007490109,0.014912898,0.02768608
03/13/1996,0.00320738,0.005669253,0.008913038,0.017360629,0.032070455,0.00261081,0.004591565,0.007367707,0.014630846,0.027440796
03/14/1996,,0.005168777,0.008201625,0.016268336,0.031022033,,0.004185223,0.006789257,0.013711695,0.026572561
03/15/1996,,0.004895327,0.007871253,0.016480384,0.03091331,,0.003959889,0.006474715,0.013827368,0.026465729
03/18/1996,,0.005030893,0.007555475,0.014962807,0.030418029,,0.004072791,0.006245578,0.012545089,0.025958907
03/19/1996,,0.005580178,0.008566141,0.015995148,0.012054811,,0.004518945,0.007109031,0.013443559,0.009772361
03/20/1996,,0.005760962,0.008941792,0.016478582,0.020655295,,0.004670254,0.007410702,0.013826656,0.017012987
03/21/1996,0.003066516,0.005707186,0.008675658,0.016481156,0.020862714,0.002487351,0.004630314,0.007164151,0.013838377,0.017149639
03/22/1996,0.002850823,0.005335074,0.0083917,0.016096108,0.020029903,0.002315017,0.004334851,0.006977846,0.013512579,0.016471419
03/25/1996,0.003058826,0.005668259,0.00854913,0.016167609,0.019601369,0.002480277,0.004618359,0.007103876,0.013565866,0.01609018
03/26/1996,0.003048789,0.005650627,0.008680342,0.016179611,0.019335271,0.002472572,0.004613955,0.007232136,0.013590739,0.015916839
03/27/1996,0.00324299,0.005968701,0.009177928,0.017673539,0.020646559,0.002625918,0.004862178,0.00758688,0.014851044,0.016916956
03/28/1996,0.00303346,0.005831023,0.008878914,0.017098931,0.018833399,0.002450894,0.004757441,0.007352642,0.014352632,0.015381179
03/29/1996,0.003263198,0.006164504,0.009335676,0.018073755,0.019875283,0.002643563,0.005032912,0.007735088,0.015204538,0.0162016
04/01/1996,0.003040303,0.006015577,0.008975024,0.017092202,0.019333488,0.002458516,0.004921168,0.007440409,0.014389234,0.015901325
04/02/1996,0.002531016,0.005503388,0.008567364,0.016673173,0.019058226,0.002043333,0.00450526,0.007100932,0.014036683,0.01570451
04/03/1996,0.00262132,0.005482464,0.008221051,0.016021721,0.018816819,0.002125876,0.004502271,0.006824567,0.013494353,0.015528201
04/04/1996,0.002604832,0.005359555,0.008066518,0.015983417,0.01883573,0.002109226,0.004397262,0.006689547,0.013456299,0.015555595
04/08/1996,0.003300838,0.006531518,0.009656253,0.018407667,0.022704746,0.002687493,0.005387049,0.008031139,0.015518779,0.01870063
04/09/1996,0.002951381,0.00588669,0.008755714,0.017213127,0.023330733,0.002392,0.004830019,0.007261173,0.014531035,0.019212311
04/10/1996,0.004081463,0.007610512,0.010618179,0.01899244,0.023039661,0.003318487,0.006254184,0.008812601,0.016051914,0.018968091
04/11/1996,0.003971813,0.007378914,0.010488935,0.019787454,0.023647002,0.003323361,0.006142487,0.008768352,0.016795192,0.019453889
04/12/1996,0.002955152,0.006206752,0.009362963,0.018508983,0.022586975,0.002393694,0.005109586,0.00779949,0.015678882,0.018644901
04/15/1996,0.00276937,0.005847609,0.008894065,0.017710552,0.023894873,0.002243955,0.00480637,0.007398183,0.014978341,0.019764176
04/16/1996,0.002681245,0.005617164,0.008579233,0.017183954,0.023457903,0.002171564,0.004632229,0.007133763,0.014475994,0.019461176
04/17/1996,0.002787458,0.005738935,0.008572135,0.017022658,0.02417224,0.00225885,0.004716007,0.007113484,0.014357477,0.020022878
04/18/1996,0.002655588,0.005587518,0.008460647,0.016900225,0.024069522,0.002148355,0.004587562,0.007024805,0.014264112,0.019989493
04/19/1996,0.002292665,0.005140368,0.008037999,0.016382236,0.025665189,0.001857805,0.004213844,0.0066628,0.013802021,0.021284925
04/22/1996,0.002298347,0.004826636,0.005618692,0.01544022,0.024821519,0.001866592,0.003958999,0.004522163,0.013021829,0.020654579
04/23/1996,0.002151761,0.004675934,0.006116189,0.015581193,0.024646874,0.001746733,0.003830918,0.004940357,0.01310745,0.020545347
04/24/1996,0.002220521,0.004852531,0.005904502,0.015456412,0.025129556,0.001799158,0.003973364,0.004776567,0.013024416,0.020960426
04/25/1996,0.002162395,0.004619456,0.006649493,0.015506195,0.024692658,0.001752515,0.003780493,0.005406101,0.013053637,0.020634755
04/26/1996,0.002156753,0.004484447,0.006437972,0.01528255,0.02741249,0.001750651,0.003665083,0.005231964,0.012852713,0.023161923
04/29/1996,0.002388073,0.00467409,0.00669008,0.015564263,0.027859355,0.001942799,0.003815484,0.005450758,0.013093334,0.023595913
04/30/1996,0.002489258,0.004800985,0.006858458,0.015720544,0.029738297,0.002021244,0.003909065,0.005592544,0.013255537,0.025576669
05/01/1996,0.002506042,0.004746,0.006841528,0.015729153,0.029295227,0.002035587,0.003861979,0.005583242,0.013251678,0.025151614
05/02/1996,0.003080357,0.005602441,0.007730391,0.01687537,0.032936285,0.002512951,0.004568446,0.006310666,0.014278801,0.028204051
05/03/1996,0.002702149,0.005104273,0.007324809,0.016476234,0.033480774,0.002197611,0.004147642,0.005982467,0.013918493,0.028661919
05/06/1996,0.002747748,0.005110138,0.007577332,0.016824004,0.03279631,0.002233823,0.004144055,0.006205299,0.014226793,0.028136874
05/07/1996,0.002822798,0.005283376,0.007894058,0.017348292,0.033202095,0.00229494,0.004280732,0.006464488,0.014668663,0.028445111
05/08/1996,0.002407428,0.004719404,0.007339466,0.016279174,0.032211738,0.001954186,0.003821218,0.006013141,0.013754115,0.027527406
05/09/1996,0.002693853,0.005033824,0.007648029,0.016697868,0.03266413,0.002192369,0.00407944,0.006269687,0.014115172,0.027929988
05/10/1996,0.002335252,0.004549576,0.007161345,0.016126581,0.030709181,0.001900633,0.003689147,0.005877101,0.013587332,0.026292249
05/13/1996,0.002268213,0.004452263,0.006897904,0.014824632,0.029841825,0.001842189,0.003608233,0.005668539,0.012497215,0.025533955
05/14/1996,0.00220517,0.004384397,0.006848831,0.014460988,0.029090066,0.001793999,0.003554186,0.005628579,0.012184667,0.024939339
05/15/1996,0.002340557,0.004604295,0.007143876,0.014826339,0.029267319,0.001903132,0.003731356,0.005872569,0.012483707,0.025087978
05/16/1996,,0.004622675,0.007163234,0.014920947,0.029389124,,0.003745351,0.005887677,0.01257257,0.025182794
05/17/1996,,0.004461208,0.006965636,0.014435974,0.029001531,,0.003613539,0.005728796,0.01216546,0.024821643
05/20/1996,,0.004602933,0.005028017,0.014742049,0.028160344,,0.003728103,0.004086225,0.012455818,0.024174142
05/21/1996,,0.004872184,0.006377973,0.014932891,0.028178992,,0.003949866,0.005174702,0.012615464,0.024195374
05/22/1996,,0.00458963,0.005532726,0.014470541,0.027133996,,0.003719993,0.00449963,0.012220133,0.023378945
05/23/1996,0.002517321,0.004927365,0.006885982,0.01485813,0.028328062,0.002042295,0.003993602,0.005600072,0.012562394,0.024363115
05/24/1996,0.00234802,0.004728153,0.006876764,0.015226336,0.028112643,0.001901299,0.003830998,0.005597414,0.012851272,0.024227603
05/28/1996,0.002761805,0.005199757,0.007593789,0.015783023,0.029560989,0.002233167,0.004210383,0.006202972,0.013355921,0.025341431
05/29/1996,0.002834832,0.005452947,0.007918758,0.016916048,0.031507356,0.002293092,0.004414378,0.006478043,0.014486943,0.027094629
05/30/1996,0.002446243,0.005016811,0.007530688,0.015955945,0.031240539,0.001977289,0.00406099,0.00617468,0.013571206,0.02690542
05/31/1996,0.002647336,0.005236561,0.00799468,0.01675406,0.032695599,0.002139019,0.004236677,0.00655744,0.014226356,0.028175964
06/03/1996,0.002633675,0.004847692,0.007368501,0.014464356,0.031426299,0.002125232,0.003913123,0.006049636,0.012338896,0.02704492
06/04/1996,0.002609429,0.005032222,0.007817679,0.016319176,0.031089745,0.002108238,0.00406931,0.006433264,0.013857863,0.026784538
06/05/1996,0.002511051,0.004857993,0.007616499,0.016552612,0.029824175,0.002028501,0.003930077,0.006273519,0.013982049,0.025753945
06/06/1996,0.002746981,0.005217989,0.008045938,0.016223246,0.031150618,0.002219056,0.004218658,0.006613405,0.013751407,0.026812931
06/07/1996,0.002481484,0.004971115,0.007802374,0.015966019,0.031019079,0.002003788,0.004017736,0.006429291,0.013551041,0.026730297
06/10/1996,0.002753822,0.005125196,0.008257282,0.016618362,0.032110754,0.002224408,0.004142604,0.006820128,0.014115823,0.027671379
06/11/1996,0.002715192,0.005072675,0.008209632,0.017024864,0.031467917,0.002199585,0.00410163,0.006783684,0.01446538,0.027105123
06/12/1996,0.002798064,0.005182222,0.008396586,0.017130173,0.032523591,0.002266442,0.004188767,0.006936547,0.014530109,0.027969839
06/13/1996,0.00288199,0.005243705,0.008517585,0.017521976,0.032550109,0.002334858,0.004238183,0.007038629,0.014879153,0.027976622
06/14/1996,0.00291379,0.005415919,0.00889667,0.018081711,0.033371892,0.002359881,0.004374536,0.007349044,0.01534184,0.028692406
06/17/1996,0.002942898,0.005304811,0.008848471,0.017830691,0.033390093,0.002383387,0.004282669,0.007318944,0.015126726,0.028639617
06/18/1996,0.002962162,0.005327913,0.009057915,0.018369938,0.034895614,0.002395359,0.004300614,0.007493218,0.015580781,0.029918995
06/19/1996,0.002964898,0.00531223,0.009095714,0.018602623,0.034634338,0.002401779,0.004294699,0.007529607,0.015802338,0.029681637
06/20/1996,0.002878011,0.00524442,0.00897136,0.018409725,0.035039427,0.002329262,0.004243943,0.00742977,0.015640413,0.030050468
06/21/1996,0.002388743,0.004871388,0.008158218,0.017201464,0.033300607,0.00192606,0.003947645,0.006754006,0.01459538,0.028587468
06/24/1996,0.002383552,0.004980063,0.008033534,0.017225484,0.032333696,0.001921288,0.00404697,0.006647852,0.014612104,0.02792935
06/25/1996,0.002282928,0.004813336,0.007922957,0.016594953,0.032330906,0.001842212,0.00391341,0.00655348,0.014102943,0.027767798
06/26/1996,0.002238772,0.004672347,0.007612955,0.016317829,0.033376019,0.001803307,0.003797282,0.006286357,0.013835933,0.028551485
06/27/1996,0.001958546,0.004204214,0.006725561,0.014422379,0.030128322,0.001575853,0.003416961,0.005550565,0.012244749,0.025864597
06/28/1996,0.001814516,0.003906886,0.006255307,0.013955479,0.02872836,0.001461635,0.003183527,0.005184868,0.011801508,0.024623324
07/01/1996,0.001830529,0.003884026,0.006105759,0.013655573,0.027838401,0.001474133,0.003164923,0.005048058,0.011511342,0.023894306
07/02/1996,0.001933776,0.004035218,0.006383397,0.013883161,0.028386923,0.001556875,0.003288606,0.005275555,0.011710292,0.024369217
07/03/1996,0.001948295,0.004277651,0.006864529,0.014882215,0.029038138,0.001568254,0.003489612,0.005680112,0.012560852,0.024863831
07/05/1996,0.002439475,0.005208843,0.008210162,0.01637343,0.029941207,0.001963511,0.00425444,0.006797246,0.013834381,0.025709191
07/08/1996,0.002482653,0.005316256,0.008301039,0.016893485,0.03249279,0.001998288,0.004347892,0.006879645,0.014263723,0.027842858
07/09/1996,0.002265271,0.005016808,0.007941179,0.016555838,0.031652546,0.001822926,0.0040871,0.006560599,0.013976414,0.027124229
07/10/1996,0.002317701,0.004794975,0.007452196,0.015750838,0.031110986,0.001873414,0.003908333,0.006156305,0.013289314,0.026648055
07/11/1996,0.003033751,0.005734914,0.008532522,0.017226149,0.033849483,0.002463029,0.004705803,0.00709033,0.014576375,0.028930492
07/12/1996,0.002670708,0.005581268,0.008525205,0.017351138,0.034225338,0.002158232,0.004567592,0.007067387,0.014654529,0.029254455
07/15/1996,0.00399796,0.007126541,0.010310414,0.019758668,0.03613134,0.003238866,0.005852903,0.008580752,0.016731008,0.030900066
07/16/1996,0.003909374,0.007286947,0.010631975,0.020300734,0.036509033,0.00316801,0.006001961,0.008895956,0.017271728,0.03123049
07/17/1996,0.003589063,0.006772407,0.010079503,0.019681537,0.035554441,0.002904966,0.005538469,0.008382136,0.01668856,0.03044294
07/18/1996,0.003106628,0.005908915,0.008819334,0.017409673,0.035212581,0.002604258,0.004863679,0.007336232,0.014720479,0.030066256
07/19/1996,0.00294069,0.005927716,0.0089986,0.017906511,0.035492501,0.002377886,0.004843203,0.007471842,0.015145934,0.030254105
07/22/1996,0.003958496,0.007519173,0.009361728,0.020356575,0.035190119,0.003217743,0.006203561,0.007576794,0.017298351,0.030179072
07/23/1996,0.00452554,0.008437913,0.009011314,0.021549733,0.038108886,0.003681322,0.006967403,0.007295948,0.018271109,0.032674432
07/24/1996,0.004176429,0.008191143,0.009356415,0.022047511,0.038488305,0.003400494,0.006754449,0.007603106,0.018744641,0.032993062
07/25/1996,0.003594071,0.0073495,0.008982251,0.02111895,0.037338677,0.002927873,0.006050482,0.007315593,0.017937532,0.032082632
07/26/1996,0.003006948,0.006483102,0.008432212,0.019772903,0.036506449,0.002448826,0.005320917,0.006876827,0.016793785,0.031398167
07/29/1996,0.004188446,0.007708671,0.009466595,0.022019572,0.038217184,0.003424289,0.00633117,0.007750557,0.018761639,0.032886231
07/30/1996,0.003943187,0.007389027,0.009862758,0.021554395,0.038279553,0.003225107,0.00606093,0.008086502,0.018408768,0.033016001
07/31/1996,0.00368979,0.006838565,0.009276096,0.02054319,0.03852209,0.003022027,0.005609266,0.007622405,0.017544434,0.033098084
08/01/1996,0.003433418,0.006356964,0.008870017,0.019344833,0.036768451,0.002813167,0.005209888,0.007291994,0.016479118,0.031678499
08/02/1996,0.002603847,0.005236435,0.007887913,0.01764418,0.033375913,0.002121448,0.004267411,0.006493541,0.015005304,0.028801987
08/05/1996,0.00288658,0.005512095,0.008320386,0.018049818,0.033819499,0.002352932,0.00448729,0.006864692,0.015358067,0.029151112
08/06/1996,0.002802371,0.005422697,0.008295276,0.018057316,0.033711429,0.002285835,0.004413164,0.006846803,0.015333934,0.02908955
08/07/1996,0.002612352,0.0051918,0.008123556,0.017610119,0.032907225,0.002130076,0.004221607,0.006708776,0.014952095,0.028388635
08/08/1996,0.002543743,0.005226557,0.008240796,0.017570641,0.032961177,0.002087594,0.004271073,0.00682702,0.014913805,0.028416748
08/09/1996,0.002556892,0.005302777,0.008403196,0.017967013,0.033294409,0.00208116,0.004323102,0.006955427,0.015236696,0.028710974
08/12/1996,0.002413577,0.004897314,0.007805224,0.016672059,0.032008131,0.001965014,0.003985414,0.006458231,0.014107982,0.027534613
08/13/1996,0.00263991,0.005342435,0.008398582,0.017258925,0.033309586,0.002148692,0.004349916,0.006953394,0.014609894,0.028645138
08/14/1996,0.002517492,0.005137577,0.008268303,0.017481297,0.032698232,0.002043619,0.00418039,0.006845388,0.014770053,0.028076769
08/15/1996,,0.005171475,0.008303614,0.017520091,0.03286553,,0.004220213,0.006887154,0.014813842,0.02826582
08/16/1996,,0.004703028,0.007668527,0.016401785,0.031785206,,0.003831149,0.00636093,0.013863443,0.027325247
08/19/1996,,0.004868324,0.006247496,0.016296954,0.031796518,,0.003965468,0.005050824,0.013773759,0.027372367
08/20/1996,,0.004712285,0.006392012,0.01640166,0.031612316,,0.00384067,0.005179055,0.013859958,0.027180807
08/21/1996,,0.00475856,0.00661293,0.016526945,0.032011727,,0.003874104,0.005366224,0.01396133,0.027549762
08/22/1996,0.001820852,0.00403479,0.005846627,0.015418332,0.032558413,0.001470237,0.00329131,0.004756182,0.0130334,0.027876449
08/23/1996,0.00195345,0.004401411,0.00637251,0.01596254,0.032457978,0.001578793,0.003595796,0.005187197,0.013480145,0.027847897
08/26/1996,0.002355676,0.00485863,0.007170885,0.0173444,0.032230805,0.001907483,0.003955122,0.005862345,0.01466298,0.027737521
08/27/1996,0.002244663,0.005193577,0.008315309,0.016925004,0.032369606,0.001818153,0.004251734,0.006883507,0.014307099,0.027877134
08/28/1996,0.002281135,0.005275718,0.008451751,0.017233426,0.032483447,0.001847707,0.004313095,0.006991945,0.014558929,0.027957382
08/29/1996,0.002565547,0.005789218,0.00916534,0.017909356,0.035362033,0.002081196,0.004739191,0.007588037,0.015154706,0.0304293
08/30/1996,0.002913841,0.006595224,0.010200872,0.018824755,0.035862691,0.002369382,0.005415663,0.00847439,0.015966991,0.030789537
09/03/1996,0.003225172,0.006504455,0.010023204,0.01877235,0.035690578,0.002625807,0.005343471,0.008352474,0.01590913,0.030679613
09/04/1996,0.003320612,0.006621147,0.010050663,0.019275149,0.036355515,0.002707253,0.005439723,0.008387854,0.016351363,0.031429894
09/05/1996,0.003987922,0.007634677,0.011292702,0.020444516,0.038087121,0.003257261,0.006297442,0.009444204,0.017369253,0.032885515
09/06/1996,0.002855156,0.006060054,0.00952434,0.018409441,0.034933824,0.002326575,0.004970814,0.007936974,0.015609886,0.030160953
09/09/1996,0.002612308,0.005584958,0.008942235,0.018288702,0.034188174,0.002127398,0.004572077,0.00745082,0.015474213,0.029581089
09/10/1996,0.002587997,0.005601371,0.008842239,0.017993379,0.033923231,0.002108999,0.004593243,0.007366341,0.01521715,0.029331478
09/11/1996,0.002577281,0.005586655,0.008812922,0.017737682,0.033891097,0.002100232,0.004584956,0.00733927,0.015003108,0.029349366
09/12/1996,0.002549037,0.005497327,0.008795832,0.017397961,0.035492921,0.002078499,0.004533628,0.007345074,0.014720613,0.030627145
09/13/1996,0.002221068,0.005188454,0.008331204,0.017021212,0.033304333,0.001811283,0.004271128,0.006971791,0.014396029,0.028829561
09/16/1996,0.002422072,0.005251522,0.008238498,0.016773297,0.032178099,0.001982072,0.00431795,0.006882745,0.01418315,0.027865331
09/17/1996,0.002410007,0.005287751,0.008429682,0.017288771,0.033586425,0.001953204,0.004349925,0.007029564,0.014633429,0.029105991
09/18/1996,0.002457752,0.005566514,0.008859633,0.01782389,0.034345481,0.001986548,0.004584599,0.007395242,0.015064819,0.029770272
09/19/1996,0.002423731,0.005382926,0.008721065,0.017326158,0.033830969,0.001968638,0.004440583,0.007325869,0.014683857,0.029323954
09/20/1996,0.002350399,0.0052468,0.008476643,0.016858473,0.033215089,0.001907931,0.004320356,0.007083645,0.014288051,0.0288627
09/23/1996,0.002680774,0.005562007,0.008902765,0.01712241,,0.002183591,0.004593272,0.007476746,0.014492582,
09/24/1996,0.002571009,0.005660086,0.008970055,0.017804493,0.007986774,0.002092452,0.004678346,0.007530794,0.015105833,0.006611501
09/25/1996,0.002566307,0.005661246,0.00895997,0.01763289,0.008102806,0.002086667,0.004683261,0.007524598,0.014943173,0.006696404
09/26/1996,0.002525515,0.005513029,0.008928898,0.018145625,0.013552523,0.002046365,0.00454199,0.007487811,0.015392138,0.011080128
09/27/1996,0.002518768,0.005612184,0.008923527,0.017956086,0.014353084,0.002053495,0.004643876,0.007484736,0.015231958,0.011763346
09/30/1996,0.002805241,0.00591091,0.009158729,0.018455963,0.015333409,0.002282678,0.004884479,0.007664482,0.015703312,0.012656282
10/01/1996,0.002716831,0.005699811,0.008886649,0.017914743,0.018150881,0.002212036,0.004716739,0.007446925,0.01524642,0.01516836
10/02/1996,0.002648772,0.00561533,0.008711315,0.017118941,0.017528084,0.002157463,0.004654633,0.007308404,0.014565357,0.014734248
10/03/1996,0.002745292,0.005774631,0.008870121,0.017471629,0.022376868,0.002239466,0.004783097,0.007428841,0.014864331,0.018880182
10/04/1996,0.002099978,0.004841745,0.007704095,0.01586904,0.020485292,0.001703716,0.004002436,0.00645172,0.013489381,0.017416628
10/07/1996,0.002271248,0.005017573,0.007813246,0.016065706,0.022295223,0.00185592,0.004141545,0.006517501,0.013653924,0.018941623
10/08/1996,0.002370589,0.005255856,0.008171911,0.016786219,0.023302626,0.001923973,0.004324533,0.006817945,0.014304698,0.019767349
10/09/1996,0.00253845,0.005514323,0.008435057,0.016890449,0.024073075,0.002060895,0.004572105,0.007075655,0.014366996,0.020379359
10/10/1996,0.002607477,0.005550379,0.008516611,0.017356233,0.024766714,0.002116322,0.004574791,0.00711859,0.014793389,0.020942258
10/11/1996,0.002173807,0.005029414,0.007872132,0.016459176,0.023522687,0.001762742,0.004144262,0.006577429,0.01400521,0.019976088
10/14/1996,0.00224062,0.005114228,0.007855476,0.016201264,0.023734143,0.001811994,0.004211587,0.006558621,0.013767651,0.020253683
10/15/1996,0.002454414,0.005250396,0.008036695,0.016644695,0.024061519,0.001987427,0.004324718,0.006712302,0.014139969,0.020502827
10/16/1996,0.002369348,0.005162803,0.007936091,0.016498444,0.023649536,0.001918342,0.004240517,0.006623154,0.014024066,0.02022358
10/17/1996,0.002295809,0.005185421,0.007950872,0.01634562,0.023300603,0.001852174,0.004263677,0.006636424,0.01388542,0.019967701
10/18/1996,0.002196951,0.004980754,0.007766829,0.016055901,0.022416374,0.001780599,0.004097486,0.006481072,0.013627821,0.01928439
10/21/1996,0.002495602,0.005466879,0.005564168,0.016875988,0.023668133,0.002027401,0.004506099,0.004477495,0.014313013,0.020353616
10/22/1996,0.002643639,0.005709684,0.007257617,0.017345978,0.026004765,0.002144941,0.004690661,0.005875204,0.01474342,0.02231269
10/23/1996,0.002573493,0.005507637,0.007073848,0.017185375,0.025747468,0.002088041,0.004511087,0.005732429,0.014620141,0.022112215
10/24/1996,0.002894551,0.005949968,0.007509572,0.018525943,0.028019682,0.002350225,0.004873978,0.006088493,0.015754268,0.023993062
10/25/1996,0.002810556,0.005791455,0.007353224,0.018474056,0.027176954,0.002283659,0.004741331,0.005970466,0.015706581,0.02329285
10/28/1996,0.003291569,0.006210785,0.008129111,0.019124431,0.02913784,0.002678031,0.005067349,0.006624235,0.016265541,0.024972372
10/29/1996,0.003141351,0.00595897,0.007994803,0.019124482,0.028523878,0.002559028,0.004860419,0.006524461,0.016238429,0.024528652
10/30/1996,0.003322442,0.006149703,0.008190965,0.019604917,0.029363268,0.002708437,0.005013653,0.00669219,0.01665147,0.02526058
